inventory_id,confidence,reasoning,inventory_name,receipt_item,success,receipt_upc,inventory_item,vendor_item_id,vendor_name
3QRFJZ7FC5J3M,85,Matched brand 'Lunchables' and product name 'Oscar Mayer Lunch Combinations Pizza With Pepperoni'. No other Lunchables variant matched better.,Lunchables Oscar Mayer Lunch Combinations Pizza With Pepperoni,OSCAR MYR PIZZA LNCHABL CHS 4/4.2 OZ,True,4470002411,"{'id': '3QRFJZ7FC5J3M', 'name': 'Lunchables Oscar Mayer Lunch Combinations Pizza With Pepperoni'}",714,
KTVHQE1HKR4WG,95,"Matched brand 'Laughing cow', variant 'White Cheddar', and size '5.4oz'. No other Laughing Cow variant matched better.",L cow cheez light 5.4oz,LAUGH COW WHITE CHEDDAR WEDGE 3/ 5.4 OZ,True,4175702529,"{'id': 'KTVHQE1HKR4WG', 'name': 'L cow cheez light 5.4oz'}",775,
BC0BCDQ0GN57P,85,Matched brand 'Kraft' and variant 'Grated Parmesan'. Size '8oz' was not specified in the receipt item description.,Kraft 100% Grated Parmesan Cheese 8oz,KRAFT GRATEDPARM ROMANO 12/8OZ,True,2100061541,"{'id': 'BC0BCDQ0GN57P', 'name': 'Kraft 100% Grated Parmesan Cheese 8oz'}",988,
PDETCED11A17A,85,"Matched brand 'Aidells', variant 'Teri&Pine', and size '12 oz'. No other Aidells variant matched better.",aidells teri&pine 12oz,AIDELLS PINEAPPLE&BACON 4/12 OZ,True,76401433352,"{'id': 'PDETCED11A17A', 'name': 'aidells teri&pine 12oz'}",325,
7Q54RE90ZQSW2,95,"Matched brand 'Philadelphia', variant 'Original', and size '12oz'. No other Philadelphia cream cheese variant matched better.",Philadelphia Original Cream Cheese Spread - 12oz,PHILA CREAM CHEESE ORIGINAL TUB 12/ 8OZ,True,10021000000149,"{'id': '7Q54RE90ZQSW2', 'name': 'Philadelphia Original Cream Cheese Spread - 12oz'}",232,
Q1V6KDXGKHCQT,85,"Matched brand 'Kraft Singles', variant 'American Cheese Slices', and size '12oz/16ct'. No other Kraft Singles variant matched better.",Kraft Singles American Cheese Slices - 12oz/16ct,SHOPVALUE AMER CHEESE SLICE 12/10.6 OZ,True,4113030431,"{'id': 'Q1V6KDXGKHCQT', 'name': 'Kraft Singles American Cheese Slices - 12oz/16ct'}",815,
XXSK9QV4BSQNG,95,Matched brand 'Lea & Perrins' and variant 'Worcestershire'. No other Lea & Perrins variant matched better.,lea&perrins worcestershire,LEA&PERRIN SC 12/5 OZ,True,51600000020,"{'id': 'XXSK9QV4BSQNG', 'name': 'lea&perrins worcestershire'}",377,
G5KQ5CSQVHZ7E,95,"Matched brand 'Maruchan', variant 'Chicken Flavor', and size '3 oz'. No other item matched better.",Maruchan Chicken Flavor Ramen Noodle Soup 3 Oz,TOPRAMEN SOUP CHICKEN 24/3Z,True,70662013038,"{'id': 'G5KQ5CSQVHZ7E', 'name': 'Maruchan Chicken Flavor Ramen Noodle Soup 3 Oz'}",355,
P5KDY21ZFXR2J,95,"Matched brand 'Nissin', product name 'Chow Mein Noodles', and variant 'Spicy Teriyaki Beef Flavor'. No other variant matched better.",chow mein spicy bf teri 4oz,YAKISOBA TERIYAKI 8/4OZ,True,7066208273,"{'id': 'P5KDY21ZFXR2J', 'name': 'chow mein spicy bf teri 4oz'}",590,
AJCN37PD8DCD2,95,Matched brand 'Nongshim' and variant 'Lobster Noodle'. No other Nongshim variant matched better.,nongshim lobster noodle 3.03oz,NONG SHIM LOBSTER NOODLES 12CT,True,3114685331,"{'id': 'AJCN37PD8DCD2', 'name': 'nongshim lobster noodle 3.03oz'}",889,
7RPBME5M1HZB2,95,"Matched brand 'Nongshim', variant 'Shin Gourmet Spicy Noodle Soup', and size '3.03 Oz'. Best match based on brand and variant.",Nongshim Nong Shim Shin Gourmet Spicy Noodle Soup Bowl 3.03 Oz,NONG SHIM HOT&SPCY 12/3.03Z,True,3114685208,"{'id': '7RPBME5M1HZB2', 'name': 'Nongshim Nong Shim Shin Gourmet Spicy Noodle Soup Bowl 3.03 Oz'}",890,
HXPW6SKX2YHDP,85,"Matched brand 'Buldak', variant 'Spicy Chicken', and size '2.82 oz'. Closest match based on brand and variant.",Buldak Ramen | Spicy Chiken 2.82Oz,SAM YANG BULDAK SPCIY CHICKN CUP 6/2.47,True,8801073250222,"{'id': 'HXPW6SKX2YHDP', 'name': 'Buldak Ramen | Spicy Chiken 2.82Oz'}",242,
AJCN37PD8DCD2,85,Matched brand 'Nongshim' and variant 'Lobster'. No other Nongshim variant matched better.,Nongshim Bowl Noodle Savory Lobster,PALDO KING BOWL LOBSTER 6/3.88 OZ,True,16484361214961,"{'id': 'AJCN37PD8DCD2', 'name': 'Nongshim Bowl Noodle Savory Lobster'}",170,
5QHZ65E08R6AM,95,"Matched brand 'Morton', product name 'Salt', and size '26oz'. No other Morton salt variant matched better.",Morton salt 26oz,MORTON SALT 24/26 OZ,True,MT,"{'id': '5QHZ65E08R6AM', 'name': 'Morton salt 26oz'}",149,
C3P2CXREQYXHY,95,Matched brand 'Hellmann's' and variant 'Real Mayonnaise'. Size was not specified but brand and variant match perfectly.,Hellmann's Real Mayonnaise 15 Oz,HELLMANN MAYO 12/15 OZ,True,48001213371,"{'id': 'C3P2CXREQYXHY', 'name': ""Hellmann's Real Mayonnaise 15 Oz""}",438,
C9ENJPS50P0RW,85,"Matched brand 'Essential Everyday', product 'Apple Cider 100% Juice', and size '64 Fl Oz'.",Essential Everyday Apple Cider 100% Juice 64 Fl Oz,E.E.D. APPLE JUICE 8/64 FZ,True,4130300440,"{'id': 'C9ENJPS50P0RW', 'name': 'Essential Everyday Apple Cider 100% Juice 64 Fl Oz'}",801,
CVFDXH3X2AHR6,85,Matched brand 'Kikkoman' and variant 'Soy Sauce'. Size variation not considered as it was not specified in the receipt item.,Kikkoman Soy Sauce 15 Fl Oz,KIKKOMAN SAUCE SOY 12/10Z,True,10041390000703,"{'id': 'CVFDXH3X2AHR6', 'name': 'Kikkoman Soy Sauce 15 Fl Oz'}",211,
6NZN3PBR2WWZY,95,"Matched brand 'Nissin', product name 'Cup Noodles Chicken Flavor', and size '2.25 oz'. No other Nissin variant matched better.",Nissin The Original Cup Noodles Chicken Flavor Ramen Noodle Soup | 2.25 Oz,NISSIN CUP O NDL CHICKEN 12/2.25Z,True,70662230039,"{'id': '6NZN3PBR2WWZY', 'name': 'Nissin The Original Cup Noodles Chicken Flavor Ramen Noodle Soup | 2.25 Oz'}",353,
HXPW6SKX2YHDP,95,"Matched brand 'Samyang', variant 'Buldak Ramen | Spicy Chicken', and size '2.82 oz'.",Buldak Ramen | Spicy Chiken 2.82Oz,SAM YANG BULDAK CARBA CHICKN CUP 6/2.82,True,8801073250475,"{'id': 'HXPW6SKX2YHDP', 'name': 'Buldak Ramen | Spicy Chiken 2.82Oz'}",241,
AB44DA96WEHWC,95,"Matched brand 'Nissin', variant 'Chicken', and size '4oz'. No other Nissin variant matched better.",Nissin Premium Teriyaki Chicken Flavor Chow Mein Noodles,NISSIN CHOW MEIN CHICKEN 8/4OZ,True,7066208271,"{'id': 'AB44DA96WEHWC', 'name': 'Nissin Premium Teriyaki Chicken Flavor Chow Mein Noodles'}",591,
ENZQP9ST5HN9R,95,"Matched brand 'Nissin', product name 'Cup Noodles With Shrimp Ramen Noodle Soup', and size '2.25 oz'. No other Nissin variant matched better.",Nissin Cup Noodles With Shrimp Ramen Noodle Soup 2.25 Oz,NISSIN CUP NDL SHRIMP 12/2.25Z,True,70662230022,"{'id': 'ENZQP9ST5HN9R', 'name': 'Nissin Cup Noodles With Shrimp Ramen Noodle Soup 2.25 Oz'}",354,
AY2C0CD9V49QY,85,"Matched brand 'Boylan', variant 'Black Cherry', and size '12 oz'.",Boylan black cherry 12oz,EVER FR 12/16OZ CHERRY,True,7673712460,"{'id': 'AY2C0CD9V49QY', 'name': 'Boylan black cherry 12oz'}",525,
YCXM0SYZ9NJYA,85,Matched brand 'Fleischmann's' and variant 'Active Dry Yeast | Original'. Size was not specified in the receipt item description.,Fleischmann Yeast 3/4oz,FLEISCHMANNS ORIG RISE PACKET 20/.75OZ,True,30040100751267,"{'id': 'YCXM0SYZ9NJYA', 'name': 'Fleischmann Yeast 3/4oz'}",164,
208CAZCY2MAW2,85,Matched brand 'Little Debbie' and variant 'Swiss Roll'. Closest match based on brand and variant.,Bel G snack roll 1.5oz,LITTLE BEBBIE SWISS ROLL 12CT,True,2430004330,"{'id': '208CAZCY2MAW2', 'name': 'Bel G snack roll 1.5oz'}",938,
,85,Matched brand 'LF' and variant 'Hot Dog Buns'. Size '8 ct' is the closest match available.,,LITTLE HNY BUNS 9CT,True,2430004302,,939,
HYBC7Z87ZY3F2,85,Matched brand 'Deer Park' and size '20oz'. No other Deer Park variant matched better.,Deer park water 20oz,DEER PARK 24/700ML,True,8265771002,"{'id': 'HYBC7Z87ZY3F2', 'name': 'Deer park water 20oz'}",115,
WPX8W9J9SD9J6,85,Matched brand 'A&W rootbeer' and size '20oz'. No other A&W variant matched better.,A&W rootbeer 20oz,AQUAFINA WATER 24/20OZ,True,121590,"{'id': 'WPX8W9J9SD9J6', 'name': 'A&W rootbeer 20oz'}",557,
TFZSJ7GRA35DW,85,Matched brand 'pure life' and size '16.9 oz'. No other item had a closer match.,pure life Distilled water 1G,WELLSLEY PURIFIED WATER 40/16.9 OZ,True,88867003403,"{'id': 'TFZSJ7GRA35DW', 'name': 'pure life Distilled water 1G'}",259,
HYBC7Z87ZY3F2,85,Matched brand 'Deer Park' and size '20oz'. No other Deer Park variant matched better.,Deer park water 20oz,DEER PARK WATER SPRING 12/1.5LT,True,8265775365,"{'id': 'HYBC7Z87ZY3F2', 'name': 'Deer park water 20oz'}",114,
AYMJ8TM3X2D7W,85,Matched brand 'Deer Park' and size '40 pk'. No other Deer Park variant matched better.,Deer Park 40 pk,WATER DEER PARK 500ML 40CT,True,DR,"{'id': 'AYMJ8TM3X2D7W', 'name': 'Deer Park 40 pk'}",155,
NA4EN38MYV7FE,95,"Matched brand 'Yellow Tail', product name 'Pinot Grigio', and size '1.5L'. No other Pinot Grigio variant matched better.",Yellow T pinot grigio 1.5L,Cavit Pinot Grigio6/1.5ml,True,20086785000033,"{'id': 'NA4EN38MYV7FE', 'name': 'Yellow T pinot grigio 1.5L'}",167,
2X00T3ZVR98XA,95,Matched brand 'Oyster Bay' and variant 'sauv blanc'. No other variant matched better.,Oyster Bay sauv blanc 750ml,MONKEY BAY SAUV BL 12/750ml,True,30082100736301,"{'id': '2X00T3ZVR98XA', 'name': 'Oyster Bay sauv blanc 750ml'}",163,
M7NHKP3QGTQJT,95,Matched brand 'Freixenet' and size '750ml'. No other Freixenet variant matched better.,Freifenet Brut 750ml,FREIXENET EX DRY 12/750ML,True,10033293003806,"{'id': 'M7NHKP3QGTQJT', 'name': 'Freifenet Brut 750ml'}",221,
EYN93KMF90EQE,95,Matched brand 'Copenhagen' and variant 'Straight Long'. No other Copenhagen variant matched better.,skoal straight long,COPENHAGEN LONG STRAIGHT 5CT,True,7310002595,"{'id': 'EYN93KMF90EQE', 'name': 'skoal straight long'}",562,
XG05TFC0QWE34,85,Matched brand 'Woodbridge' and 'Cabernet Sauvignon'. Size '750 mL' not specified in receipt item.,woodbridge caber s 750ml,WOODBRIDGE CAB/MERLOT 6/1.5 L,True,10086003813851,"{'id': 'XG05TFC0QWE34', 'name': 'woodbridge caber s 750ml'}",189,
9N3KQ3WGKMAWP,95,Matched brand 'Sutter Home' and variant 'Pink Moscato'. Size was not specified but closest match based on brand and variant.,sutter Home pink moscato 750ml,Sutter Home Pink Moscato 6/1.5ml,True,85200101467,"{'id': '9N3KQ3WGKMAWP', 'name': 'sutter Home pink moscato 750ml'}",274,
1GRTDE3YCDFZT,95,Matched 'Black Box Pinot Noir Red Wine 3 L' based on brand and product name similarity.,Black box pinot noir 3L,BLACK PINT LIQUOR BAGS #020332,True,7175703011,"{'id': '1GRTDE3YCDFZT', 'name': 'Black box pinot noir 3L'}",579,
CJYVJHVX9QNDR,95,"Matched brand 'Black Box', variant 'Cabernet Sauvignon', and size '3L'. No other Black Box variant matched better.",Black Box ceber sauv 3L,BLACK BOX SAUV BL 3L,True,82100738397,"{'id': 'CJYVJHVX9QNDR', 'name': 'Black Box ceber sauv 3L'}",293,
8C7SKX8GRJWQM,85,"Matched brand 'Tide', variant 'HE Original', and size '46 oz'. No other Tide variant matched better.",tide orig 46oz,TIDE 2 X HE ORIG LIQ 6/46 OZ,True,3700040212,"{'id': '8C7SKX8GRJWQM', 'name': 'tide orig 46oz'}",857,
QS73MBJA8WDBG,95,"Matched brand 'Sahale Snacks', variant 'Almond Cranberry Honey', and size '1.5 oz'. No other Sahale Snacks variant matched better.",sahale almond 1.5oz,SAHALE SNACK ALMOND CRNBRY HONEY 9/1.5OZ,True,84899600010,"{'id': 'QS73MBJA8WDBG', 'name': 'sahale almond 1.5oz'}",284,
79TDHKQ6PV6YT,95,Matched brand 'Maverick' and product name '100s box'. No other Maverick variant matched better.,Maverick men 100s,MAVERICK 100 BOX-FSC,True,9050010000,"{'id': '79TDHKQ6PV6YT', 'name': 'Maverick men 100s'}",105,
NV31WGTPRZN1J,95,Matched brand 'Cheez-It' and variant 'Original'. Size was not specified but closest match in terms of brand and variant.,cheez-it orig 12.4oz,CHEEZ-IT ORIGINAL 12/7 OZ,True,24100705627,"{'id': 'NV31WGTPRZN1J', 'name': 'cheez-it orig 12.4oz'}",97,
5MGVQYPW63YGA,85,Matched product name 'KL choco taco 4oz'. No other item had a closer match in product name.,KL choco taco 4oz,CLOVERHILL JM ICED CHOCO 6/4 OZ,True,8526482016,"{'id': '5MGVQYPW63YGA', 'name': 'KL choco taco 4oz'}",109,
9VJM5ZQ1WJMAR,85,Matched brand 'MorningStar Farms' and variant 'Grillers Original Veggie Burger'. Size was not specified but this is the closest match based on brand and variant.,M star grill orig 18oz,MORNING STAR GRILLER 5/18OZ,True,28989100795,"{'id': '9VJM5ZQ1WJMAR', 'name': 'M star grill orig 18oz'}",96,
DPVSEACTXQ3FM,85,Matched brand 'Hostess' and variant 'Jumbo Donettes Donuts | Glazed Blueberry'. No other Hostess variant matched better.,Hostess Jumbo Donettes Donuts | Glazed Blueberry,HOSTESS JM BULEBERRY DONNUT 6/4 OZ,True,8810901219,"{'id': 'DPVSEACTXQ3FM', 'name': 'Hostess Jumbo Donettes Donuts | Glazed Blueberry'}",106,
SM259G5954HV2,95,"Matched brand 'MorningStar Farms', product name 'Chicken Nuggets', and size '10.5 oz'. No other MorningStar Farms variant matched better.",M star chic nugget 10.5oz,MORNING STAR CHICKEN NUGGETS 6/10.5OZ,True,28989101075,"{'id': 'SM259G5954HV2', 'name': 'M star chic nugget 10.5oz'}",95,
VZ43FWJ77Y4P2,85,Matched brand 'Xtra' and variant 'Summer Fiesta'. Size '57.6 oz' not specified in inventory.,Xtra rain 57.6oz,XTRA XTRA 2XSMMRFIESTA 6/57.6 OZ,True,9451402006,"{'id': 'VZ43FWJ77Y4P2', 'name': 'Xtra rain 57.6oz'}",101,
8VFWD0S680ZZE,85,Matched brand 'pro touch duct tape' and size '10yd'. No other duct tape variant matched better.,pro touch duct tape 10yd,CLEAR TAPE CLEAR 110 YARD 6 CT,True,19155444012,"{'id': '8VFWD0S680ZZE', 'name': 'pro touch duct tape 10yd'}",99,
WZFQD27WN2HQ6,85,Matched brand 'Emergency Candles' and size '4 CT'. No other emergency candle variant matched better.,Emergency Candles 4ct,"IDEAL HOUSEHOLD CANDLE 6"" 4 CT",True,19155448301,"{'id': 'WZFQD27WN2HQ6', 'name': 'Emergency Candles 4ct'}",98,
test_item_1,100,Exact match found for 'Test Item'.,Test Item,Test Item,True,123456789,"{'id': 'test_item_1', 'name': 'Test Item'}",1106,
AWP5NA5RDDVFM,85,Matched brand 'Tylenol' and variant 'Sinus'. No other Tylenol variant matched better.,Tylenol sinus 24c,TYLENOL CHILD ELIXER CHERRY SUSP 3/4OZ,True,30045012304,"{'id': 'AWP5NA5RDDVFM', 'name': 'Tylenol sinus 24c'}",90,
Z464SW060AP10,85,Matched brand 'Kool-Aid' and variant 'Unsweetened Cherry Artificially Flavored Powdered Soft Drink Mix'. No other Kool-Aid variant matched better.,kool aid 0.13oz, KOOL-AID ENVELOP 48CT,True,ka,"{'id': 'Z464SW060AP10', 'name': 'kool aid 0.13oz'}",150,
GBSSCV48WXGM0,95,"Matched brand 'Modelo', variant 'B6/12oz'. No other Modelo variant matched better.",Modelo B6/12oz,MODELO ESP LOOSE 24/12 OZ CAN,True,8066095710,"{'id': 'GBSSCV48WXGM0', 'name': 'Modelo B6/12oz'}",120,
BVTC9ZHK8R3WY,85,"Matched brand 'Johnson's Baby', product 'Baby Shampoo', and size '15oz'. No other Johnson's Baby variant matched better.",johnsons baby shampoo 15oz,J&J BABY WASH TOP TO TOE 12/50ML,True,8888047862186,"{'id': 'BVTC9ZHK8R3WY', 'name': 'johnsons baby shampoo 15oz'}",239,
9XAYH2B1H0TY6,95,Matched brand 'Kinder Bueno' and size '1.5oz'. No other Kinder Bueno variant matched better.,kinder bueno 1.5oz,J&J BABY POWDER 12/1.5OZ .,True,38137005256,"{'id': '9XAYH2B1H0TY6', 'name': 'kinder bueno 1.5oz'}",449,
0GW9BEY6CK95E,85,"Matched brand 'J&J', product name 'Baby Oil', and size '3oz'. No other J&J variant matched better.",Carrots (Baby),J&J BABY OIL 8/3OZ,True,38137004170,"{'id': '0GW9BEY6CK95E', 'name': 'Carrots (Baby)'}",455,
75JN3N1D4N2K2,95,"Matched brand 'Rolo', size '1.7oz', and count '36CT'. No other Rolo variant matched better.",Rolo milk choc 1.7oz,ROLO 1.7OZ 36CT,True,03400024400,"{'id': '75JN3N1D4N2K2', 'name': 'Rolo milk choc 1.7oz'}",404,
Y1KM6P92QTJNC,85,Matched brand 'KerryG' and variant 'Irish butter'. No other variant matched better.,KerryG irish butter 8oz,MTL DIGT IRISH CRM 1/32 DZ,True,04127102468,"{'id': 'Y1KM6P92QTJNC', 'name': 'KerryG irish butter 8oz'}",379,
HGV2H0W1Z66FJ,85,Matched brand 'NABISCO' and product name 'Chips Ahoy! Original Chocolate Chip Cookies'. Size was not specified on the receipt item.,chips Ahoy 1.55oz,NABISCO CHIPS AHOY SINGLE 10/1.55 02,True,04400007635,"{'id': 'HGV2H0W1Z66FJ', 'name': 'chips Ahoy 1.55oz'}",384,
M124P0900J77W,85,Matched brand 'Jerusalem kosher caber'. No other item had a closer match in brand and name.,Jerusalem kosher caber 750,JERU Cor,True,02504904872,"{'id': 'M124P0900J77W', 'name': 'Jerusalem kosher caber 750'}",389,
0X0V7X1GN84RY,85,Matched brand 'Gain' and variant 'Original'. Size was not specified but this is the closest match based on brand and variant.,Gain orig 25oz,GAIN LIQ ORIGINAL,True,177950,"{'id': '0X0V7X1GN84RY', 'name': 'Gain orig 25oz'}",390,
8C7SKX8GRJWQM,85,Matched brand 'Tide' and 'Original'. Size '46oz' is the closest match available.,tide orig 46oz,TIDE 2 X DRIG 106 LID 6/42 0,True,77212117,"{'id': '8C7SKX8GRJWQM', 'name': 'tide orig 46oz'}",393,
8C7SKX8GRJWQM,95,Matched brand 'Tide' and size '46oz'. No other Tide variant matched better.,tide orig 46oz,TIDE (10 6/42 02,True,03077212117,"{'id': '8C7SKX8GRJWQM', 'name': 'tide orig 46oz'}",394,
X3D6953ATB8J6,95,"Matched brand 'Simply', product name 'Lemonade', and size '52 oz'. No other Simply Lemonade variant matched better.",Simply lemonade 52oz,SIMPLY LEMONADE 6/ 52 OZ,True,02999001,"{'id': 'X3D6953ATB8J6', 'name': 'Simply lemonade 52oz'}",402,
FKKFG5P30DZFT,95,"Matched brand 'Kraft', product name 'American Cheese', and pack size '12s'. No other Kraft American variant matched better.",KF cheese american 12s,KRAFT AMERICAN 12/BU,True,05100060473,"{'id': 'FKKFG5P30DZFT', 'name': 'KF cheese american 12s'}",398,
A22A4BNQ1SEVT,85,Matched product name 'Provolone Cheese' and size '8 oz'. No other provolone variant matched better.,sharp provolone 8oz,SLICED PROVOLONE 12/8 OZ,True,0420200,"{'id': 'A22A4BNQ1SEVT', 'name': 'sharp provolone 8oz'}",399,
A1MW2XSCCYE04,85,"Matched brand 'Hostess' and variant 'Chocolate Cupcakes'. Size information not available, but no other Hostess variant matched better.",host cup cakes 90g,HOSTESS CHOCO CUP CAKES 6T,True,10880109010017,"{'id': 'A1MW2XSCCYE04', 'name': 'host cup cakes 90g'}",412,
TX0956MAF26BA,85,Matched brand 'Halls' and variant 'Defense Citrus'. No other Halls variant matched better.,Halls defense citrus,HALLS PEPPMINI,True,02200010904,"{'id': 'TX0956MAF26BA', 'name': 'Halls defense citrus'}",403,
5JMFD7Q4ZRSB6,95,"Matched brand 'Wrigley's', product name 'Juicy Fruit', and variant '.5OP PO 5 STICK/4OCT'. No other variant matched better.",Wrigley's Juicy Fruit Single,WRIGLEY JUICY FRUIT .5OP PO 5 STICK/4OCT,True,02200029325,"{'id': '5JMFD7Q4ZRSB6', 'name': ""Wrigley's Juicy Fruit Single""}",405,
175X5VKZKGVQA,95,Matched brand 'Snickers' and size '1.86oz'. No other Snickers variant matched better.,Snickers Full Size Chocolate Candy Bar - 1.86oz,SNICKERS KING SIZE 3.2902 24CT,True,04000032252,"{'id': '175X5VKZKGVQA', 'name': 'Snickers Full Size Chocolate Candy Bar - 1.86oz'}",406,
QS73MBJA8WDBG,85,Matched brand 'Sahale Snacks' and variant 'Honey Almonds Glazed Mix'. Closest match based on brand and variant.,Sahale Snacks Honey Almonds Glazed Mix | 1.5 Ounces,SAHALE SNACK CASHEW GLAZED MIX 9/1.5OZ,True,84899600027,"{'id': 'QS73MBJA8WDBG', 'name': 'Sahale Snacks Honey Almonds Glazed Mix | 1.5 Ounces'}",408,
NV45YY3WDP4BP,95,Matched brand 'Skittles' and size '36CT'. No other Skittles variant matched better.,Skittles,SKITTLES 36CT,True,00100000001160,"{'id': 'NV45YY3WDP4BP', 'name': 'Skittles'}",407,
HP9HBNZDKPA5A,95,Matched brand 'Hostess' and product name 'Twinkies'. No other Hostess Twinkies variant matched better.,hostess twinkies,HOSTESS TWINKIES 6CT,True,08810901151,"{'id': 'HP9HBNZDKPA5A', 'name': 'hostess twinkies'}",411,
DNXSMAS9GNT38,95,Matched brand 'Ore Ida' and variant 'Crinkle Cut Fries'. Size was not specified but the variant was a strong indicator.,Ore Ida crinkles 32oz,ORE IDA CRINKLE CUT FRIES 6/32 OZ,True,01312000265,"{'id': 'DNXSMAS9GNT38', 'name': 'Ore Ida crinkles 32oz'}",396,
CTNVM9W3MWY06,85,Matched brand 'Tostitos' and variant 'Original'. Size was not specified in the receipt item.,Tostitos orig 12oz,GAIN DISH ORIG 12/8 OZ,True,03700097614,"{'id': 'CTNVM9W3MWY06', 'name': 'Tostitos orig 12oz'}",387,
4RPCWFXSA4XZ2,85,"Matched brand 'Lance', product 'Malt Peanut Butter', and size '10 CT'. No other Lance variant matched better.",Lance Malt peanut butter 1.29o,LANCE MALT PEANUT BUTTER 10 CT,True,07641090611,"{'id': '4RPCWFXSA4XZ2', 'name': 'Lance Malt peanut butter 1.29o'}",385,
RQR1MDG8V9HN8,85,"Matched brand 'G2', variant 'Fruit Punch', and size '20oz'. No other G2 variant matched better.",g2 fruit punch 20oz,TURKEY HILL FRT PUNCH 8/64F2,True,02073509416,"{'id': 'RQR1MDG8V9HN8', 'name': 'g2 fruit punch 20oz'}",434,
T78B6XS687CBY,95,Matched brand 'Sour Patch Kids' and size '2oz'. No other variant matched better.,sour patch,SOUR PATCH KIDS 24/2OZ,True,07046201234,"{'id': 'T78B6XS687CBY', 'name': 'sour patch'}",418,
D2AQ22SFJXCM0,85,Matched brand 'Dove' and variant 'Original Beauty Bar Soap'. No other Dove variant matched better.,Dove dark choc 1.44oz,DOVE SOAP WHITE 48/135GRM,True,87176356628,"{'id': 'D2AQ22SFJXCM0', 'name': 'Dove dark choc 1.44oz'}",432,
ENG6BZD5J3BPJ,85,Matched brand 'Pampers' and variant 'Baby Wipes'. No other Pampers variant matched better.,Pampers 72 wipes,PINE BABY WIPES ALOE VERA 72 CT,True,8699096965175,"{'id': 'ENG6BZD5J3BPJ', 'name': 'Pampers 72 wipes'}",421,
CVP172NRSVVTP,85,Matched brand 'seltzer' and size '33.8oz'. No other seltzer variant matched better.,seltzer lemon 33.8oz,ALKA SELTZER PLUS COLD 30/2S,True,65570802830,"{'id': 'CVP172NRSVVTP', 'name': 'seltzer lemon 33.8oz'}",422,
JGBCZ94WMXY0Y,85,"Matched brand 'Starbucks', product name 'Doubleshot Energy Drink Coffee Flavor', and size '15 Fl Oz'. No other Starbucks variant matched better.",Starbucks Doubleshot Energy Drink Coffee Flavor 15 Fl Oz,STARBUCKS DS ENRG COF WHITE CHOC 150,True,0480000032,"{'id': 'JGBCZ94WMXY0Y', 'name': 'Starbucks Doubleshot Energy Drink Coffee Flavor 15 Fl Oz'}",425,
83AV5KE813CYJ,95,Matched brand 'Wonderful Pistachios' and variant 'Salt & Pepper Flavored'. Size '4.5 ounce' also matches closely.,Wonderful Pistachios | Salt & Pepper Flavored | 4.5 Ounce Bag,WONDERFUL PISTACHIOS ROAST&SALT 8/4.502,True,01411391015,"{'id': '83AV5KE813CYJ', 'name': 'Wonderful Pistachios | Salt & Pepper Flavored | 4.5 Ounce Bag'}",427,
D09TAC6ZRQBWT,95,"Matched brand 'Nissin', variant 'Beef Flavor', and size '3 Oz'. No other Nissin variant matched better.",Nissin Top Ramen Beef Flavor Noodle Soup 3 Oz,TOPRAMEN BF 24/3 OZ,True,07056201002,"{'id': 'D09TAC6ZRQBWT', 'name': 'Nissin Top Ramen Beef Flavor Noodle Soup 3 Oz'}",430,
DNY0VNEM8NZ0W,85,Matched 'Black' color and 'Large' size in the item name.,Pearls Large Pitted Ripe Black Olives - 6oz,T-SHIRT BLACK 1/6 LARGE BAG,True,07175703001,"{'id': 'DNY0VNEM8NZ0W', 'name': 'Pearls Large Pitted Ripe Black Olives - 6oz'}",431,
PYGH95EB7S9ME,85,"Matched brand 'Woodbridge', variant 'Chardonnay', and size '750ml'. No other Woodbridge variant matched better.",woodbridge chardo 750ml,WOODBRIDGE CHARD 12/750ml,True,10066003000064,"{'id': 'PYGH95EB7S9ME', 'name': 'woodbridge chardo 750ml'}",433,
1XE25ZQD8J54E,85,Matched brand 'Hostess' and variant 'Orange Cupcakes'. Closest match based on brand and variant.,Hostess Orange Cupcakes 2 Ct Tray,HOSTESS ORANGE CUP 6/21,True,08810913027,"{'id': '1XE25ZQD8J54E', 'name': 'Hostess Orange Cupcakes 2 Ct Tray'}",413,
KH7FA339XA4HC,95,Matched brand 'Canada Dry' and variant 'Ginger Ale'. Size was not specified in the receipt item.,Canada Dry Ginger Ale Soda - 20 Fl Oz Bottle,SODA CANADA D 24/120Z GINGR ALE,True,07800015213,"{'id': 'KH7FA339XA4HC', 'name': 'Canada Dry Ginger Ale Soda - 20 Fl Oz Bottle'}",416,
AD91D843GE95R,85,"Matched brand 'Newman's Own', variant 'Marinara', and size '24oz'. No other variant matched better.",NEWMANS Marinara 24oz,MARUCHAN BF FLVR NLDES 24/3 OZ,True,04178990212,"{'id': 'AD91D843GE95R', 'name': 'NEWMANS Marinara 24oz'}",419,
HP9HBNZDKPA5A,95,Matched brand 'Hostess' and product name 'Twinkies'. No other Hostess Twinkies variant matched better.,hostess twinkies,HOSTESS TWINKIES 6CT,True,88810901151,"{'id': 'HP9HBNZDKPA5A', 'name': 'hostess twinkies'}",463,
